loan_id,issue_date,grade,sub_grade,term,int_rate,loan_amnt,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,emp_length,home_ownership,purpose,application_type,default_12m,origination_z,issue_year,lgd,ead,eir,pd_test_baseline,pd_test_adverse,lifetime_pd_baseline,lifetime_pd_adverse,stage_baseline,stage_adverse,sicr_baseline,sicr_adverse,ecl_baseline,ecl_adverse
6292,2023-09-16,D,D1,36,0.1277,20000,30845,25.85,2,2,14,0,10177,52.7,16,2,RENT,home_improvement,Individual,0,-0.5285882803870269,2023,0.55,20400.0,0.1277,0.137559179482951,0.2632677813319634,0.177559179482951,0.36326778133196336,1,1,0,0,508.77470105231134,973.7190004137522
6294,2025-01-08,B,B5,36,0.0773,25000,77270,4.6,0,0,13,0,4663,45.8,32,4,RENT,medical,Individual,1,-0.9160160250115243,2025,0.35,25500.0,0.0773,0.10741365973106551,0.20557374642997855,0.14741365973106552,0.3055737464299786,3,3,0,0,2389.3427269511553,4599.732530292733
6296,2024-09-10,D,D5,60,0.1255,15000,47687,11.9,1,1,6,0,1585,3.9,39,7,RENT,credit_card,Joint App,0,-0.7994046875533118,2024,0.55,15300.0,0.1255,0.11856639989535774,0.2269184300044324,0.15856639989535773,0.32691843000443244,1,1,0,0,382.32689718571174,731.71673707236
6298,2026-09-30,B,B2,36,0.0782,15000,65724,14.16,1,1,12,0,8167,28.6,27,0,MORTGAGE,small_business,Individual,0,0.1022325365530995,2026,0.35,15300.0,0.0782,0.1148360621548984,0.2197791191693359,0.1548360621548984,0.3197791191693359,1,1,0,0,253.97231576850555,486.0651854964155
6304,2023-02-18,C,C5,36,0.1024,20000,113479,8.1,0,0,13,0,15568,36.6,37,8,RENT,other,Individual,0,-1.8820712785372882,2023,0.45,20400.0,0.1024,0.15958445663847465,0.3054208813413667,0.19958445663847466,0.40542088134136667,1,1,0,0,425.8235810619989,814.9629115730384
6307,2026-01-03,C,C5,36,0.0951,25000,30488,6.42,2,0,9,0,10120,25.4,9,5,MORTGAGE,debt_consolidation,Individual,0,1.1131257793729337,2026,0.45,25500.0,0.0951,0.11188604941446875,0.21413323416192934,0.15188604941446876,0.31413323416192934,1,1,0,0,535.827682132622,1025.49437690407
6309,2020-06-03,D,D3,36,0.1345,15000,38016,9.77,2,0,14,1,8735,28.2,22,0,MORTGAGE,home_improvement,Individual,0,0.26046762334177886,2020,0.55,15300.0,0.1345,0.1705996731620375,0.32650236515036973,0.2105996731620375,0.42650236515036977,1,1,0,0,379.29389403483344,725.9120207800274
6311,2021-07-28,A,A4,60,0.0499,25000,143843,27.78,0,3,8,0,25450,26.4,32,1,RENT,credit_card,Individual,1,-1.0840362883307137,2021,0.3,25500.0,0.0499,0.1306148330793462,0.2499773366131926,0.17061483307934622,0.34997733661319264,3,3,0,0,2288.0811119573204,4405.584529811356
6315,2026-08-31,D,D5,60,0.1283,35000,79093,9.41,0,1,10,0,19781,64.6,13,6,RENT,credit_card,Individual,0,0.8443061635429892,2026,0.55,35700.0,0.1283,0.13277585336329611,0.2541132075722032,0.17277585336329612,0.3541132075722032,1,1,0,0,889.882259292041,1703.1021043530347
6317,2025-09-05,B,B2,36,0.0743,20000,58912,22.43,0,1,13,0,15563,59.7,21,8,RENT,debt_consolidation,Individual,0,-0.5620585017578206,2025,0.35,20400.0,0.0743,0.11065711351446296,0.21178123388823025,0.15065711351446295,0.31178123388823026,1,1,0,0,339.85907209234256,650.4396450429552
6318,2027-06-27,C,C4,60,0.0894,20000,67712,26.34,0,0,8,1,5790,0.0,24,3,RENT,debt_consolidation,Individual,0,-0.204293096838698,2027,0.45,20400.0,0.0894,0.10291671729943049,0.19696726839482245,0.14291671729943048,0.29696726839482246,1,1,0,0,430.90500804364564,824.6880059832179
6319,2021-04-29,G,G1,36,0.1984,25000,28976,14.71,0,0,4,0,4782,45.5,20,7,RENT,debt_consolidation,Individual,0,0.1782951632709815,2021,0.85,25500.0,0.1984,0.1344231738142879,0.25726593356188626,0.1744231738142879,0.3572659335618863,1,1,0,0,924.8760578881456,1770.0750228554737
6321,2025-08-06,E,E4,36,0.1512,35000,52800,18.17,1,1,1,1,10160,0.0,17,2,MORTGAGE,other,Joint App,0,-0.48320572221742286,2025,0.65,35700.0,0.1512,0.13119294763693695,0.251083761771475,0.17119294763693696,0.35108376177147504,1,1,0,0,1030.7587332640824,1972.7186932560398
6322,2028-06-21,C,C1,36,0.1123,20000,100303,20.92,1,0,12,1,95147,85.0,32,3,MORTGAGE,home_improvement,Individual,0,1.1985186560321777,2028,0.45,20400.0,0.1123,0.1487570426441875,0.2846988236019054,0.1887570426441875,0.38469882360190544,1,1,0,0,422.0335482898027,807.7093533382338
6324,2028-03-23,C,C2,36,0.1032,20000,34436,11.95,0,1,12,0,8791,59.1,8,3,MORTGAGE,small_business,Individual,0,2.3135719586995656,2028,0.45,20400.0,0.1032,0.11582309508525014,0.22166815318838146,0.15582309508525014,0.3216681531883815,1,1,0,0,425.51478948762474,814.3719304914046
6325,2027-11-24,B,B1,60,0.0808,25000,69741,16.76,1,1,12,0,4561,3.7,24,2,MORTGAGE,credit_card,Individual,0,1.39696941039572,2027,0.35,25500.0,0.0808,0.09184675098967017,0.17578100164952404,0.13184675098967016,0.275781001649524,1,1,0,0,422.2689224981537,808.1598245161534
6328,2024-10-10,B,B2,60,0.0746,20000,108248,26.28,0,2,12,0,2748,12.7,21,6,MORTGAGE,other,Individual,0,-1.5101057658633692,2024,0.35,20400.0,0.0746,0.1603235130032294,0.3068353251477312,0.2003235130032294,0.40683532514773124,1,1,0,0,339.7641923960577,650.2580594357405
6330,2023-03-20,E,E3,36,0.1522,25000,66995,24.89,1,1,1,0,21123,16.7,27,5,RENT,debt_consolidation,Individual,0,-1.07211058385116,2023,0.65,25500.0,0.1522,0.1250802214394317,0.23938491426485387,0.1650802214394317,0.33938491426485384,1,1,0,0,735.617237665591,1407.8618293428424
6332,2024-06-12,E,E1,36,0.1531,20000,233559,34.68,0,0,14,0,3015,18.6,22,9,MORTGAGE,other,Individual,0,-0.5405775159162597,2024,0.65,20400.0,0.1531,0.15003472513172642,0.2871441175837786,0.19003472513172642,0.38714411758377865,1,1,0,0,588.0344679478235,1125.4103892247495
6337,2022-05-24,C,C3,36,0.1092,25000,68499,16.8,0,0,11,0,684,51.6,12,5,MORTGAGE,debt_consolidation,Individual,0,-0.8952212737132944,2022,0.45,25500.0,0.1092,0.1248861130677345,0.23901341975211568,0.1648861130677345,0.3390134197521157,1,1,0,0,529.0163132919531,1012.4584314349505
6339,2025-12-04,B,B2,60,0.0747,20000,21483,8.18,0,1,10,0,2927,17.7,28,4,RENT,credit_card,Individual,0,1.0705250345671091,2025,0.35,20400.0,0.0747,0.1189238432440744,0.227602523335915,0.1589238432440744,0.327602523335915,1,1,0,0,339.7325776019388,650.1975534285352
6340,2023-03-20,D,D4,60,0.1256,35000,42208,21.77,1,2,12,0,25102,25.7,33,2,MORTGAGE,debt_consolidation,Individual,1,-1.07211058385116,2023,0.55,35700.0,0.1256,0.17595972274008073,0.33676070171173067,0.21595972274008074,0.43676070171173065,3,3,0,0,4269.393099518937,8216.560500640953
6342,2028-06-21,G,G3,60,0.1901,20000,49076,22.59,0,2,9,1,1228,25.6,15,7,RENT,debt_consolidation,Individual,0,1.1985186560321777,2028,0.85,20400.0,0.1901,0.14201571662565546,0.2717969296621096,0.18201571662565547,0.37179692966210964,1,1,0,0,745.0610656403016,1425.9359095134862
6343,2023-12-15,A,A4,36,0.0544,25000,55123,39.55,0,0,13,1,17029,61.9,24,2,MORTGAGE,other,Joint App,0,-0.15257726018505652,2023,0.3,25500.0,0.0544,0.09066892905758155,0.17352682589745413,0.13066892905758154,0.27352682589745414,1,1,0,0,371.0071413147663,710.052410310854
6344,2024-03-14,F,F4,36,0.186,25000,65219,24.3,3,3,12,0,27109,36.8,18,6,MORTGAGE,debt_consolidation,Individual,0,0.36555810037088204,2024,0.75,25500.0,0.186,0.1601645385213605,0.30653107166724863,0.2001645385213605,0.40653107166724867,1,1,0,0,824.5993461262428,1578.1603318544787
6346,2024-09-10,E,E2,60,0.1527,15000,78868,26.12,1,0,4,0,1575,28.2,19,7,RENT,credit_card,Individual,0,-0.7994046875533118,2024,0.65,15300.0,0.1527,0.17503284735350177,0.334986800271543,0.21503284735350178,0.434986800271543,1,1,0,0,441.17889194324323,844.3506895647558
6347,2022-08-22,C,C3,36,0.0991,20000,126687,0.0,0,3,12,0,41325,3.9,25,10,MORTGAGE,other,Individual,0,-1.2187017380828626,2022,0.45,20400.0,0.0991,0.12762443067941187,0.2442541518131694,0.16762443067941188,0.34425415181316943,1,1,0,0,427.10209786438685,817.409802309269
6348,2028-06-21,C,C5,60,0.1058,15000,135130,16.81,0,2,4,0,6635,13.2,36,3,RENT,debt_consolidation,Individual,0,1.1985186560321777,2028,0.45,15300.0,0.1058,0.10281121480297753,0.19676535233025624,0.14281121480297754,0.29676535233025625,1,1,0,0,318.38572691450594,609.3428606335577
6349,2021-06-28,B,B5,36,0.0748,25000,56333,22.03,0,2,9,0,28670,56.9,19,1,MORTGAGE,medical,Individual,0,-1.0279611873440095,2021,0.35,25500.0,0.0748,0.1061407700614236,0.20313762518771328,0.1461407700614236,0.30313762518771326,1,1,0,0,424.6262108634206,812.6713233504453
6350,2024-04-13,E,E1,36,0.1513,25000,106274,0.0,0,1,18,0,8714,43.7,18,10,RENT,debt_consolidation,Individual,0,-0.7945806660950429,2024,0.65,25500.0,0.1513,0.1383484075372998,0.26477824627959057,0.1783484075372998,0.36477824627959055,1,1,0,0,736.1922880554973,1408.962390140557
6354,2026-10-30,D,D2,36,0.1295,25000,54070,9.27,0,3,17,0,4943,28.3,19,4,MORTGAGE,other,Individual,0,0.7712554721747422,2026,0.55,25500.0,0.1295,0.15287442130555406,0.292578873113366,0.19287442130555407,0.39257887311336603,1,1,0,0,634.9548808949662,1215.2090712334973
6355,2025-02-07,C,C3,36,0.1047,35000,32435,30.04,0,3,12,0,4483,34.1,27,4,RENT,other,Individual,0,-1.1975815924567694,2025,0.45,35700.0,0.1047,0.13340715591568061,0.25532142663064905,0.17340715591568062,0.35532142663064903,1,1,0,0,743.6397687922586,1423.215759035671
6357,2024-07-12,C,C1,36,0.0926,15000,41208,20.44,0,0,8,0,7483,23.2,18,1,RENT,credit_card,Joint App,0,-0.775574809435447,2024,0.45,15300.0,0.0926,0.11866946143476195,0.22711567444076586,0.15866946143476196,0.32711567444076584,1,1,0,0,322.2322321270919,616.704498708208
6360,2021-11-25,D,D2,36,0.1295,35000,87339,30.68,1,2,15,0,46482,6.0,10,0,MORTGAGE,home_improvement,Individual,0,-0.13446258183354565,2021,0.55,35700.0,0.1295,0.1256299067767673,0.24043693012984374,0.1656299067767673,0.3404369301298438,1,1,0,0,888.9368332529527,1701.2926997268964
6361,2023-07-18,E,E2,36,0.1418,20000,71610,14.15,0,1,6,0,40311,32.0,22,0,MORTGAGE,debt_consolidation,Joint App,0,0.13155948665863537,2023,0.65,20400.0,0.1418,0.144531086616498,0.2766109731829216,0.184531086616498,0.3766109731829216,1,1,0,0,593.8540418555223,1136.548186911069
6362,2027-10-25,C,C3,60,0.0995,25000,28970,9.85,0,1,11,0,10673,55.2,32,9,RENT,debt_consolidation,Individual,0,1.4018788803237672,2027,0.45,25500.0,0.0995,0.15851950629791403,0.30338272500427643,0.19851950629791404,0.4033827250042764,1,1,0,0,533.6833967289081,1021.3905340133215
6363,2025-05-08,B,B1,36,0.0748,10000,34280,17.92,1,2,8,0,51103,16.0,27,0,RENT,other,Individual,0,-0.8979714381575643,2025,0.35,10200.0,0.0748,0.1117786158112421,0.2139276222466192,0.1517786158112421,0.3139276222466192,1,1,0,0,169.85048434536824,325.0685293401781
6365,2026-03-04,A,A4,36,0.0448,10000,91918,12.85,1,1,8,0,5987,35.9,39,7,MORTGAGE,debt_consolidation,Individual,0,0.6174271895642681,2026,0.3,10200.0,0.0448,0.09402504964182647,0.1799499408318246,0.13402504964182646,0.2799499408318246,1,1,0,0,149.766435605777,286.63065139041527
6366,2021-09-26,B,B4,60,0.0652,20000,74705,16.38,1,2,11,0,12972,27.4,15,7,RENT,small_business,Individual,0,0.3617257774242203,2021,0.35,20400.0,0.0652,0.11455893152596844,0.2192487324216702,0.15455893152596845,0.3192487324216702,1,1,0,0,342.76248699662375,655.9963487323008
6367,2026-04-03,D,D5,60,0.1259,35000,50090,10.87,0,1,17,0,7623,0.0,36,6,RENT,debt_consolidation,Individual,1,1.0065396195877447,2026,0.55,35700.0,0.1259,0.12519407364919838,0.23960281043708806,0.1651940736491984,0.33960281043708807,3,3,0,0,4266.234011536165,8210.46599530497
6371,2028-07-21,B,B3,60,0.0789,20000,68361,9.01,1,2,8,0,7940,66.1,24,5,RENT,credit_card,Individual,0,1.6156502537022346,2028,0.35,20400.0,0.0789,0.10279193605724772,0.19672845568232458,0.14279193605724771,0.2967284556823246,1,1,0,0,338.41004833515956,647.6664293907191
6373,2027-10-25,A,A3,60,0.0566,20000,36431,8.34,0,0,14,0,3546,85.8,17,6,RENT,credit_card,Individual,0,1.4018788803237672,2027,0.3,20400.0,0.0566,0.10171877316887029,0.19467458175189783,0.1417187731688703,0.29467458175189787,1,1,0,0,296.1877189493012,566.8591795811203
6374,2024-12-09,B,B1,36,0.0747,20000,71693,19.85,0,1,14,0,6759,51.0,35,5,RENT,other,Individual,0,-0.343186505084371,2024,0.35,20400.0,0.0747,0.1029657165445494,0.19706104565198468,0.1429657165445494,0.29706104565198466,1,1,0,0,339.7325776019388,650.1975534285352
6376,2026-10-30,D,D5,60,0.1247,25000,78443,24.76,2,2,7,0,6046,60.8,15,6,RENT,small_business,Individual,1,0.7712554721747422,2026,0.55,25500.0,0.1247,0.11306503237337259,0.2163896319463991,0.1530650323733726,0.31638963194639913,3,3,0,0,3056.3522014524087,5882.06279260401
6379,2022-11-20,C,C5,36,0.0923,20000,64703,17.51,0,0,6,0,4212,90.2,4,5,RENT,debt_consolidation,Individual,0,-1.1200801846028845,2022,0.45,20400.0,0.0923,0.15092740983967512,0.28885258315746104,0.19092740983967513,0.3888525831574611,1,1,0,0,429.76097753615994,822.4985019849101
6383,2023-04-19,A,A2,36,0.0485,20000,222114,8.32,1,0,7,0,48502,35.3,19,4,RENT,medical,Individual,0,-1.0032516636488436,2023,0.3,20400.0,0.0485,0.09621888549986983,0.18414861591206647,0.13621888549986982,0.28414861591206647,1,1,0,0,298.47586441757903,571.2383492087856
6386,2022-07-23,B,B2,36,0.0812,15000,43347,27.47,1,1,6,0,5950,29.1,27,1,MORTGAGE,debt_consolidation,Individual,0,-0.26970071424568565,2022,0.35,15300.0,0.0812,0.1295088448195408,0.24786063981089557,0.16950884481954082,0.34786063981089554,1,1,0,0,253.26762010877053,484.71650296174175
6387,2021-08-27,C,C5,36,0.1051,15000,59257,8.1,0,1,3,0,12874,100.0,27,5,MORTGAGE,other,Individual,0,0.434114754291831,2021,0.45,15300.0,0.1051,0.09901904903746069,0.18950771186392604,0.13901904903746068,0.28950771186392604,1,1,0,0,318.58740097915177,609.7288347557579
6388,2024-07-12,C,C2,36,0.0989,15000,71921,14.35,2,3,3,0,8955,47.9,26,6,MORTGAGE,credit_card,Individual,1,-0.775574809435447,2024,0.45,15300.0,0.0989,0.14757037327611103,0.2824277151751005,0.18757037327611104,0.38242771517510055,2,2,0,0,1354.87355467739,2607.9156126453813
6390,2023-11-15,B,B3,36,0.0748,20000,113877,23.82,1,1,9,0,4340,30.4,13,9,MORTGAGE,debt_consolidation,Individual,0,-0.07840996113181573,2023,0.35,20400.0,0.0748,0.12657073394206103,0.2422375331965,0.16657073394206104,0.34223753319649997,1,1,0,0,339.7009686907365,650.1370586803562
6391,2025-05-08,D,D5,36,0.1259,20000,96971,12.47,0,1,10,1,3556,33.9,11,1,MORTGAGE,home_improvement,Individual,0,-0.8979714381575643,2025,0.55,20400.0,0.1259,0.11928732347481384,0.22829817036045008,0.15928732347481384,0.32829817036045006,1,1,0,0,509.58808986294645,975.2757054503846
6392,2020-04-04,F,F4,36,0.172,20000,115017,13.01,0,2,9,0,8452,85.5,25,7,MORTGAGE,debt_consolidation,Individual,0,-0.4636820525727293,2020,0.75,20400.0,0.172,0.19449570789773252,0.37223581653576177,0.23449570789773252,0.47223581653576174,1,1,0,0,667.5596071711426,1277.609661146356
6394,2022-07-23,C,C5,36,0.0982,35000,92872,24.0,0,2,3,0,8642,47.4,29,6,MORTGAGE,credit_card,Individual,0,-0.26970071424568565,2022,0.45,35700.0,0.0982,0.12049764173985726,0.2306145392537599,0.16049764173985726,0.33061453925375994,1,1,0,0,748.0412061416938,1431.6394545681167
6395,2022-11-20,C,C1,36,0.0984,35000,53887,23.89,2,0,1,0,694,16.2,20,9,RENT,debt_consolidation,Joint App,1,-1.1200801846028845,2022,0.45,35700.0,0.0984,0.14503723319786463,0.2775796623536917,0.18503723319786464,0.37757966235369167,3,3,0,0,3868.871285092746,7446.983692749058
6397,2022-09-21,A,A3,60,0.0388,15000,69265,1.28,0,0,12,0,7981,22.7,36,4,MORTGAGE,medical,Individual,0,-1.5650134065906065,2022,0.3,15300.0,0.0388,0.11277906315602541,0.21584232945693085,0.1527790631560254,0.31584232945693086,1,1,0,0,225.9472062777953,432.4293000183469
6399,2022-09-21,F,F3,36,0.1724,25000,76301,0.0,1,1,1,0,10354,69.5,20,2,RENT,medical,Individual,0,-1.5650134065906065,2022,0.75,25500.0,0.1724,0.15362576994475266,0.2940168425021927,0.19362576994475267,0.3940168425021927,1,1,0,0,834.1648110761888,1596.467207078993
6400,2027-09-25,E,E3,36,0.1407,15000,98750,13.49,0,0,14,0,904,30.0,27,4,MORTGAGE,debt_consolidation,Individual,0,0.5812874259936587,2027,0.65,15300.0,0.1407,0.10849677177495026,0.2076466615622094,0.14849677177495027,0.30764666156220943,1,1,0,0,445.82003045759313,853.233137425523
6401,2022-04-24,F,F2,36,0.1732,20000,41686,10.7,1,0,14,0,7450,49.6,6,6,RENT,debt_consolidation,Joint App,0,-1.3985992399883989,2022,0.75,20400.0,0.1732,0.19310604910661547,0.3695762165867,0.23310604910661548,0.4695762165867,1,1,0,0,666.8767981627848,1276.302866402599
6402,2025-06-07,A,A1,36,0.0481,20000,27380,9.67,1,1,4,0,16731,63.7,12,4,MORTGAGE,home_improvement,Individual,0,-0.019826101031090282,2025,0.3,20400.0,0.0481,0.1002903518701614,0.19194079613663093,0.1402903518701614,0.29194079613663093,1,1,0,0,298.5897756338437,571.4563583106685
6404,2027-08-26,C,C2,36,0.0973,20000,136201,8.5,0,1,13,0,36971,3.5,28,4,MORTGAGE,small_business,Individual,0,0.88949549604,2027,0.45,20400.0,0.0973,0.11123211277193569,0.21288169682608263,0.15123211277193568,0.31288169682608263,1,1,0,0,427.8027118953318,818.7506732143603
6405,2026-02-02,B,B5,36,0.0783,15000,60985,7.06,0,1,2,0,3319,43.3,16,1,RENT,other,Individual,0,1.498582811848105,2026,0.35,15300.0,0.0783,0.11152967347329307,0.21345118368949947,0.15152967347329308,0.3134511836894995,1,1,0,0,253.94876273912888,486.0201085061997
6406,2027-07-27,B,B4,36,0.0819,15000,101544,20.3,0,2,4,0,5330,0.0,14,2,MORTGAGE,home_improvement,Individual,0,0.534929239614959,2027,0.35,15300.0,0.0819,0.11504332997979584,0.22017579891551753,0.15504332997979584,0.3201757989155175,1,1,0,0,253.10375345374126,484.4028865904752
6407,2025-02-07,D,D4,36,0.1219,20000,26529,27.6,0,2,16,0,4003,52.6,14,2,MORTGAGE,debt_consolidation,Individual,1,-1.1975815924567694,2025,0.55,20400.0,0.1219,0.1834084202548181,0.3510163993386627,0.2234084202548181,0.45101639933866267,2,2,0,0,2083.3120172597646,4009.4784872378773
6408,2023-11-15,D,D4,36,0.1248,25000,46179,2.37,0,2,8,0,18832,66.0,29,10,MORTGAGE,debt_consolidation,Joint App,0,-0.07840996113181573,2023,0.55,25500.0,0.1248,0.1357877734848362,0.25987757408650936,0.1757877734848362,0.35987757408650933,1,1,0,0,637.6080529612947,1220.286847402414
6409,2022-02-23,C,C2,36,0.1086,20000,67996,19.76,0,0,10,0,9847,55.8,23,3,RENT,debt_consolidation,Individual,0,0.8825109315789375,2022,0.45,20400.0,0.1086,0.11994768130831218,0.22956199689942589,0.1599476813083122,0.3295619968994259,1,1,0,0,423.4421033400212,810.4051179127886
6410,2027-09-25,B,B2,36,0.0761,15000,25027,22.87,0,2,5,0,7915,53.0,24,3,MORTGAGE,debt_consolidation,Individual,0,0.5812874259936587,2027,0.35,15300.0,0.0761,0.10844816233693425,0.20755363033778387,0.14844816233693425,0.3075536303377839,1,1,0,0,254.46794058321967,487.0137375729348
6411,2026-08-01,C,C5,36,0.1019,20000,28027,22.02,0,0,14,0,7513,52.3,24,4,RENT,debt_consolidation,Individual,0,1.3929013810765971,2026,0.45,20400.0,0.1019,0.10381576698525169,0.19868791558814683,0.1438157669852517,0.29868791558814684,1,1,0,0,426.0168034873832,815.3327105164874
6412,2020-09-01,A,A4,60,0.048,35000,70899,16.01,1,0,10,0,14123,59.4,26,3,RENT,debt_consolidation,Individual,0,0.8193905637940778,2020,0.3,35700.0,0.048,0.08975336216361865,0.17177456722783563,0.12975336216361866,0.27177456722783566,1,1,0,0,522.5819672931349,1000.144051530983
6419,2028-05-22,A,A4,36,0.0454,20000,47176,8.16,0,1,6,0,23943,37.4,22,7,RENT,credit_card,Individual,0,0.6584429562505255,2028,0.3,20400.0,0.0454,0.09642713476808526,0.1845471739945816,0.13642713476808527,0.2845471739945816,1,1,0,0,299.3609564203478,572.9322834756185
6421,2023-07-18,A,A2,36,0.0502,10000,58102,22.42,0,3,13,0,26993,43.0,19,3,MORTGAGE,small_business,Individual,0,0.13155948665863537,2023,0.3,10200.0,0.0502,0.09507071971783583,0.18195119761418518,0.13507071971783582,0.2819511976141852,1,1,0,0,148.99635490469987,285.1568316251246
6424,2024-08-11,B,B2,36,0.0781,20000,22531,9.09,0,2,17,0,18048,40.6,21,5,MORTGAGE,other,Individual,0,-0.11140897324744892,2024,0.35,20400.0,0.0781,0.1101777022938231,0.2108637122159005,0.1501777022938231,0.3108637122159005,1,1,0,0,338.6611642229882,648.1470277985778
6425,2028-04-22,C,C5,36,0.1057,15000,33709,6.87,0,2,7,0,6699,66.9,20,2,RENT,debt_consolidation,Individual,0,1.3584580238150448,2028,0.45,15300.0,0.1057,0.10805691464932991,0.2068048405365215,0.1480569146493299,0.3068048405365215,1,1,0,0,318.4145218613192,609.3979698730109
6426,2025-11-04,C,C4,36,0.0955,25000,108514,23.54,1,2,13,0,8273,7.2,25,10,MORTGAGE,debt_consolidation,Individual,0,1.2003611313641296,2025,0.45,25500.0,0.0955,0.10986942923469493,0.2102737234952194,0.14986942923469493,0.3102737234952194,1,1,0,0,535.63203532947,1025.1199380626626
6427,2028-04-22,A,A1,36,0.0445,35000,44580,28.57,0,0,1,0,2069,32.9,19,3,RENT,small_business,Individual,0,1.3584580238150448,2028,0.3,35700.0,0.0445,0.10091877360963292,0.1931435017482324,0.14091877360963292,0.2931435017482324,1,1,0,0,524.3330796775542,1003.4954198223747
6428,2023-01-19,D,D4,36,0.1348,10000,61912,7.35,0,2,9,0,1334,0.0,19,5,OWN,debt_consolidation,Individual,1,-1.9948395105550283,2023,0.55,10200.0,0.1348,0.14141685530759268,0.2706507982943265,0.1814168553075927,0.37065079829432646,2,2,0,0,1009.1489522205617,1942.0276352601036
6429,2024-03-14,B,B2,60,0.075,25000,187368,26.58,2,3,2,0,8903,54.8,21,4,MORTGAGE,debt_consolidation,Individual,0,0.36555810037088204,2024,0.35,25500.0,0.075,0.10824346568881282,0.20716187144099796,0.14824346568881283,0.30716187144099794,1,1,0,0,424.5472106381437,812.5201286856359
6431,2026-08-31,A,A3,36,0.0463,15000,20000,0.0,1,2,11,0,6694,54.5,15,4,MORTGAGE,other,Joint App,0,0.8443061635429892,2026,0.3,15300.0,0.0463,0.10253039482941498,0.19622790472645837,0.14253039482941499,0.2962279047264584,1,1,0,0,224.32759044382468,429.32959653928964
6432,2025-03-09,C,C3,60,0.1011,35000,143895,5.09,0,2,11,1,1001,94.2,22,7,MORTGAGE,other,Individual,1,-1.2410275949959866,2025,0.45,35700.0,0.1011,0.1502420876256662,0.28754097851240723,0.19024208762566622,0.3875409785124072,3,3,0,0,3842.140350633932,7395.406502974981
6435,2023-05-19,B,B2,60,0.0803,25000,76836,12.43,0,4,11,0,5616,75.4,15,9,RENT,small_business,Individual,0,-1.3658245835329421,2023,0.35,25500.0,0.0803,0.14334118602513063,0.2743336806759995,0.18334118602513064,0.3743336806759995,1,1,0,0,422.46436308062994,808.5338686819018
6437,2026-03-04,B,B3,36,0.0699,10000,62210,22.03,1,1,13,0,3874,62.1,26,5,MORTGAGE,other,Individual,0,0.6174271895642681,2026,0.35,10200.0,0.0699,0.11073622735923488,0.21193264600383047,0.1507362273592349,0.31193264600383047,1,1,0,0,170.6283770206578,326.55730006058826
6441,2026-06-02,B,B3,36,0.0811,20000,176533,18.89,0,2,8,0,3066,35.0,17,5,RENT,home_improvement,Individual,0,1.1963120653821235,2026,0.35,20400.0,0.0811,0.09908670094024345,0.18963718752971184,0.13908670094024345,0.28963718752971185,1,1,0,0,337.7213959382144,646.3484512715261
6443,2022-05-24,G,G3,36,0.1985,15000,63176,24.41,1,2,14,0,4405,39.3,22,5,MORTGAGE,other,Individual,1,-0.8952212737132944,2022,0.85,15300.0,0.1985,0.1203645556075573,0.2303598322185162,0.1603645556075573,0.33035983221851617,2,2,0,0,2017.738988171131,3881.5842635743447
6444,2026-02-02,C,C4,60,0.0961,35000,44816,27.46,0,2,12,0,6835,66.3,31,8,RENT,other,Individual,0,1.498582811848105,2026,0.45,35700.0,0.0961,0.11364820165910022,0.2175057311014794,0.15364820165910023,0.3175057311014794,1,1,0,0,749.4743660111377,1434.382309102003
6446,2025-05-08,A,A4,36,0.0438,35000,83453,23.86,0,1,2,0,9682,10.3,22,8,MORTGAGE,debt_consolidation,Individual,0,-0.8979714381575643,2025,0.3,35700.0,0.0438,0.0894246469239703,0.1711454552183172,0.1294246469239703,0.27114545521831723,1,1,0,0,524.6847113654007,1004.1683905005464
6448,2024-07-12,A,A3,36,0.0545,10000,83393,17.3,0,2,7,0,4802,71.0,16,5,MORTGAGE,credit_card,Individual,0,-0.775574809435447,2024,0.3,10200.0,0.0545,0.09373006021981889,0.17938537501411445,0.1337300602198189,0.2793853750141144,1,1,0,0,148.38878323462856,283.99402994092543
6451,2025-10-05,C,C2,60,0.0992,20000,42993,23.13,0,2,12,0,9388,49.2,13,4,RENT,debt_consolidation,Individual,0,-0.044409929329181974,2025,0.45,20400.0,0.0992,0.1320514292940218,0.25272676780003983,0.1720514292940218,0.35272676780003986,1,1,0,0,427.0632421422376,817.3354382442845
6452,2026-01-03,F,F2,36,0.1786,35000,232130,18.81,2,0,13,0,992,24.1,2,2,MORTGAGE,debt_consolidation,Individual,0,1.1131257793729337,2026,0.75,35700.0,0.1786,0.1422676237241307,0.2722790423293022,0.18226762372413072,0.3722790423293022,1,1,0,0,1161.687386991357,2223.2966358486137
6453,2028-05-22,D,D4,36,0.1258,20000,124576,17.28,0,1,2,0,2257,88.2,11,5,RENT,debt_consolidation,Individual,0,0.6584429562505255,2028,0.55,20400.0,0.1258,0.1425342469303516,0.27278931943488854,0.1825342469303516,0.3727893194348886,1,1,0,0,509.63335439393455,975.3623350209524
